x,y,count,duration_ms,start_ms,end_ms,duration_s,start_s,end_s,type
137.0,217.0,47,542,110594,111136,0.542,110.594,111.136,fixation
167.0,238.0,14,108,111161,111269,0.108,111.161,111.269,fixation
231.0,293.0,14,108,113149,113257,0.108,113.149,113.257,fixation
193.0,275.0,31,250,113299,113549,0.25,113.299,113.549,fixation
210.0,256.0,8,58,113616,113674,0.058,113.616,113.674,fixation
180.0,220.0,31,250,113691,113941,0.25,113.691,113.941,fixation
177.0,209.0,8,58,113991,114049,0.058,113.991,114.049,fixation
217.0,285.0,47,383,114266,114649,0.383,114.266,114.649,fixation
95.0,280.0,11,83,114907,114990,0.083,114.907,114.99,fixation
7.0,290.0,8,58,115182,115240,0.058,115.182,115.24,fixation
-18.0,296.0,16,125,115265,115390,0.125,115.265,115.39,fixation
-25.0,287.0,11,84,115415,115499,0.084,115.415,115.499,fixation
130.0,289.0,11,83,115724,115807,0.083,115.724,115.807,fixation
194.0,300.0,36,292,115940,116232,0.292,115.94,116.232,fixation
193.0,326.0,28,225,116257,116482,0.225,116.257,116.482,fixation
438.0,310.0,12,92,116565,116657,0.092,116.565,116.657,fixation
431.0,295.0,15,117,116707,116824,0.117,116.707,116.824,fixation
425.0,275.0,15,116,116849,116965,0.116,116.849,116.965,fixation
335.0,287.0,30,242,117007,117249,0.242,117.007,117.249,fixation
348.0,293.0,12,92,117307,117399,0.092,117.307,117.399,fixation
452.0,268.0,10,75,117515,117590,0.075,117.515,117.59,fixation
448.0,268.0,9,67,117665,117732,0.067,117.665,117.732,fixation
398.0,282.0,10,75,117782,117857,0.075,117.782,117.857,fixation
106.0,300.0,15,117,117923,118040,0.117,117.923,118.04,fixation
131.0,332.0,11,83,118065,118148,0.083,118.065,118.148,fixation
292.0,352.0,15,117,118198,118315,0.117,118.198,118.315,fixation
259.0,313.0,16,125,118340,118465,0.125,118.34,118.465,fixation
266.0,318.0,20,158,118490,118648,0.158,118.49,118.648,fixation
222.0,318.0,21,166,118757,118923,0.166,118.757,118.923,fixation
285.0,315.0,9,66,118957,119023,0.066,118.957,119.023,fixation
272.0,303.0,8,59,119198,119257,0.059,119.198,119.257,fixation
178.0,290.0,9,67,119290,119357,0.067,119.29,119.357,fixation
218.0,303.0,19,150,119698,119848,0.15,119.698,119.848,fixation
309.0,325.0,21,167,120081,120248,0.167,120.081,120.248,fixation
335.0,322.0,10,75,120298,120373,0.075,120.298,120.373,fixation
80.0,285.0,17,133,120448,120581,0.133,120.448,120.581,fixation
134.0,304.0,13,100,120723,120823,0.1,120.723,120.823,fixation
186.0,316.0,16,125,120923,121048,0.125,120.923,121.048,fixation
184.0,329.0,11,83,121248,121331,0.083,121.248,121.331,fixation
178.0,334.0,12,92,121448,121540,0.092,121.448,121.54,fixation
189.0,286.0,40,325,121581,121906,0.325,121.581,121.906,fixation
221.0,276.0,23,183,121923,122106,0.183,121.923,122.106,fixation
213.0,286.0,28,225,122248,122473,0.225,122.248,122.473,fixation
185.0,329.0,10,75,122506,122581,0.075,122.506,122.581,fixation
186.0,316.0,22,175,122673,122848,0.175,122.673,122.848,fixation
93.0,362.0,11,83,123031,123114,0.083,123.031,123.114,fixation
151.0,362.0,32,259,123214,123473,0.259,123.214,123.473,fixation
174.0,252.0,22,175,123648,123823,0.175,123.648,123.823,fixation
416.0,186.0,20,159,124014,124173,0.159,124.014,124.173,fixation
297.0,157.0,9,66,124248,124314,0.066,124.248,124.314,fixation
132.0,367.0,8,58,124548,124606,0.058,124.548,124.606,fixation
179.0,363.0,8,58,124848,124906,0.058,124.848,124.906,fixation
164.0,372.0,23,183,124956,125139,0.183,124.956,125.139,fixation
296.0,359.0,27,216,125198,125414,0.216,125.198,125.414,fixation
210.0,362.0,12,92,125506,125598,0.092,125.506,125.598,fixation
226.0,366.0,12,91,125656,125747,0.091,125.656,125.747,fixation
333.0,360.0,16,125,125781,125906,0.125,125.781,125.906,fixation
314.0,348.0,9,66,125956,126022,0.066,125.956,126.022,fixation
432.0,357.0,35,283,126081,126364,0.283,126.081,126.364,fixation
321.0,348.0,19,150,126489,126639,0.15,126.489,126.639,fixation
326.0,355.0,26,208,126706,126914,0.208,126.706,126.914,fixation
409.0,359.0,28,225,126956,127181,0.225,126.956,127.181,fixation
512.0,363.0,31,250,127306,127556,0.25,127.306,127.556,fixation
571.0,369.0,9,66,127581,127647,0.066,127.581,127.647,fixation
573.0,363.0,10,75,127706,127781,0.075,127.706,127.781,fixation
621.0,350.0,27,225,127814,128039,0.225,127.814,128.039,fixation
706.0,353.0,35,283,128072,128355,0.283,128.072,128.355,fixation
827.0,356.0,33,267,128397,128664,0.267,128.397,128.664,fixation
784.0,357.0,28,225,128689,128914,0.225,128.689,128.914,fixation
745.0,355.0,35,283,128939,129222,0.283,128.939,129.222,fixation
671.0,351.0,22,175,129289,129464,0.175,129.289,129.464,fixation
521.0,347.0,13,100,129505,129605,0.1,129.505,129.605,fixation
520.0,360.0,29,233,129622,129855,0.233,129.622,129.855,fixation
535.0,374.0,8,58,129922,129980,0.058,129.922,129.98,fixation
608.0,373.0,13,100,130030,130130,0.1,130.03,130.13,fixation
595.0,337.0,11,84,130155,130239,0.084,130.155,130.239,fixation
612.0,356.0,72,591,130264,130855,0.591,130.264,130.855,fixation
833.0,354.0,14,108,130914,131022,0.108,130.914,131.022,fixation
838.0,362.0,39,316,131089,131405,0.316,131.089,131.405,fixation
791.0,350.0,48,392,131438,131830,0.392,131.438,131.83,fixation
272.0,335.0,19,150,131955,132105,0.15,131.955,132.105,fixation
173.0,372.0,12,92,132180,132272,0.092,132.18,132.272,fixation
205.0,411.0,19,150,132305,132455,0.15,132.305,132.455,fixation
126.0,418.0,22,175,132647,132822,0.175,132.647,132.822,fixation
111.0,423.0,15,116,132897,133013,0.116,132.897,133.013,fixation
328.0,431.0,9,67,133080,133147,0.067,133.08,133.147,fixation
486.0,395.0,28,225,133255,133480,0.225,133.255,133.48,fixation
501.0,403.0,17,133,133497,133630,0.133,133.497,133.63,fixation
285.0,400.0,31,250,133747,133997,0.25,133.747,133.997,fixation
187.0,406.0,13,100,134038,134138,0.1,134.038,134.138,fixation
753.0,404.0,30,242,134213,134455,0.242,134.213,134.455,fixation
585.0,379.0,25,200,134505,134705,0.2,134.505,134.705,fixation
627.0,391.0,29,234,134771,135005,0.234,134.771,135.005,fixation
962.0,388.0,27,217,135063,135280,0.217,135.063,135.28,fixation
1033.0,396.0,20,158,135313,135471,0.158,135.313,135.471,fixation
931.0,401.0,17,133,135513,135646,0.133,135.513,135.646,fixation
690.0,397.0,38,309,135696,136005,0.309,135.696,136.005,fixation
645.0,395.0,26,209,136046,136255,0.209,136.046,136.255,fixation
109.0,466.0,11,92,136321,136413,0.092,136.321,136.413,fixation
150.0,496.0,10,75,136488,136563,0.075,136.488,136.563,fixation
204.0,494.0,8,58,136605,136663,0.058,136.605,136.663,fixation
289.0,528.0,36,291,136955,137246,0.291,136.955,137.246,fixation
158.0,668.0,8,58,137288,137346,0.058,137.288,137.346,fixation
138.0,654.0,30,242,137388,137630,0.242,137.388,137.63,fixation
124.0,588.0,13,100,137746,137846,0.1,137.746,137.846,fixation
149.0,395.0,13,100,137904,138004,0.1,137.904,138.004,fixation
137.0,383.0,14,108,138021,138129,0.108,138.021,138.129,fixation
141.0,380.0,19,150,138146,138296,0.15,138.146,138.296,fixation
288.0,401.0,12,92,138346,138438,0.092,138.346,138.438,fixation
168.0,412.0,9,67,138554,138621,0.067,138.554,138.621,fixation
176.0,434.0,20,158,138646,138804,0.158,138.646,138.804,fixation
119.0,424.0,8,58,138846,138904,0.058,138.846,138.904,fixation
103.0,398.0,21,167,138929,139096,0.167,138.929,139.096,fixation
293.0,403.0,38,308,139163,139471,0.308,139.163,139.471,fixation
209.0,392.0,19,150,139513,139663,0.15,139.513,139.663,fixation
319.0,418.0,30,242,139879,140121,0.242,139.879,140.121,fixation
98.0,389.0,52,425,140229,140654,0.425,140.229,140.654,fixation
160.0,361.0,45,366,140688,141054,0.366,140.688,141.054,fixation
147.0,365.0,22,175,141096,141271,0.175,141.096,141.271,fixation
161.0,423.0,21,166,141296,141462,0.166,141.296,141.462,fixation
124.0,405.0,8,58,141479,141537,0.058,141.479,141.537,fixation
167.0,416.0,14,108,141571,141679,0.108,141.571,141.679,fixation
281.0,411.0,19,150,141729,141879,0.15,141.729,141.879,fixation
235.0,414.0,32,258,141904,142162,0.258,141.904,142.162,fixation
133.0,394.0,32,258,142204,142462,0.258,142.204,142.462,fixation
308.0,404.0,28,225,142512,142737,0.225,142.512,142.737,fixation
239.0,414.0,29,233,142771,143004,0.233,142.771,143.004,fixation
314.0,403.0,32,258,143046,143304,0.258,143.046,143.304,fixation
280.0,402.0,33,267,143329,143596,0.267,143.329,143.596,fixation
232.0,404.0,31,250,143621,143871,0.25,143.621,143.871,fixation
195.0,407.0,14,108,143896,144004,0.108,143.896,144.004,fixation
198.0,408.0,22,175,144112,144287,0.175,144.112,144.287,fixation
157.0,410.0,45,367,144320,144687,0.367,144.32,144.687,fixation
235.0,410.0,17,133,144829,144962,0.133,144.829,144.962,fixation
197.0,407.0,20,158,145079,145237,0.158,145.079,145.237,fixation
112.0,397.0,11,84,145270,145354,0.084,145.27,145.354,fixation
122.0,415.0,16,125,145379,145504,0.125,145.379,145.504,fixation
107.0,406.0,24,191,145629,145820,0.191,145.629,145.82,fixation
221.0,394.0,26,208,145879,146087,0.208,145.879,146.087,fixation
172.0,402.0,22,175,146195,146370,0.175,146.195,146.37,fixation
239.0,410.0,50,408,146429,146837,0.408,146.429,146.837,fixation
178.0,390.0,9,66,146904,146970,0.066,146.904,146.97,fixation
105.0,397.0,32,258,147020,147278,0.258,147.02,147.278,fixation
57.0,399.0,12,92,147303,147395,0.092,147.303,147.395,fixation
-18.0,402.0,49,400,147545,147945,0.4,147.545,147.945,fixation
184.0,436.0,9,67,148003,148070,0.067,148.003,148.07,fixation
128.0,417.0,47,383,148095,148478,0.383,148.095,148.478,fixation
241.0,419.0,8,58,148512,148570,0.058,148.512,148.57,fixation
238.0,407.0,10,75,148853,148928,0.075,148.853,148.928,fixation
146.0,405.0,25,200,148962,149162,0.2,148.962,149.162,fixation
90.0,405.0,20,158,149187,149345,0.158,149.187,149.345,fixation
397.0,407.0,8,58,149445,149503,0.058,149.445,149.503,fixation
296.0,383.0,24,192,149670,149862,0.192,149.67,149.862,fixation
226.0,413.0,33,266,149920,150186,0.266,149.92,150.186,fixation
445.0,362.0,42,342,150311,150653,0.342,150.311,150.653,fixation
330.0,406.0,18,142,150778,150920,0.142,150.778,150.92,fixation
954.0,436.0,10,75,150995,151070,0.075,150.995,151.07,fixation
963.0,414.0,26,208,151095,151303,0.208,151.095,151.303,fixation
692.0,395.0,38,308,151345,151653,0.308,151.345,151.653,fixation
831.0,388.0,23,183,151703,151886,0.183,151.703,151.886,fixation
782.0,389.0,32,258,151920,152178,0.258,151.92,152.178,fixation
535.0,372.0,10,75,152228,152303,0.075,152.228,152.303,fixation
532.0,381.0,24,191,152320,152511,0.191,152.32,152.511,fixation
661.0,398.0,9,67,152578,152645,0.067,152.578,152.645,fixation
654.0,378.0,25,200,152703,152903,0.2,152.703,152.903,fixation
706.0,390.0,9,67,152928,152995,0.067,152.928,152.995,fixation
691.0,389.0,44,358,153020,153378,0.358,153.02,153.378,fixation
642.0,394.0,24,191,153403,153594,0.191,153.403,153.594,fixation
490.0,398.0,19,150,153636,153786,0.15,153.636,153.786,fixation
108.0,377.0,11,84,153894,153978,0.084,153.894,153.978,fixation
124.0,392.0,13,101,153994,154095,0.101,153.994,154.095,fixation
231.0,416.0,72,592,154311,154903,0.592,154.311,154.903,fixation
133.0,402.0,27,217,154936,155153,0.217,154.936,155.153,fixation
218.0,163.0,17,134,155319,155453,0.134,155.319,155.453,fixation
131.0,123.0,25,200,155711,155911,0.2,155.711,155.911,fixation
155.0,131.0,10,75,155944,156019,0.075,155.944,156.019,fixation
209.0,460.0,13,100,156128,156228,0.1,156.128,156.228,fixation
250.0,418.0,17,133,156328,156461,0.133,156.328,156.461,fixation
252.0,432.0,15,117,156486,156603,0.117,156.486,156.603,fixation
228.0,409.0,24,191,156778,156969,0.191,156.778,156.969,fixation
216.0,372.0,12,92,157477,157569,0.092,157.477,157.569,fixation
251.0,406.0,16,125,157702,157827,0.125,157.702,157.827,fixation
284.0,427.0,25,200,157902,158102,0.2,157.902,158.102,fixation
293.0,399.0,8,58,158244,158302,0.058,158.244,158.302,fixation
294.0,403.0,8,58,158319,158377,0.058,158.319,158.377,fixation
425.0,388.0,13,100,158519,158619,0.1,158.519,158.619,fixation
360.0,406.0,23,184,158652,158836,0.184,158.652,158.836,fixation
333.0,344.0,21,166,158861,159027,0.166,158.861,159.027,fixation
334.0,334.0,14,108,159069,159177,0.108,159.069,159.177,fixation
177.0,331.0,21,167,159219,159386,0.167,159.219,159.386,fixation
246.0,348.0,9,66,159411,159477,0.066,159.411,159.477,fixation
204.0,370.0,22,175,159661,159836,0.175,159.661,159.836,fixation
191.0,412.0,11,83,159961,160044,0.083,159.961,160.044,fixation
182.0,409.0,12,92,160077,160169,0.092,160.077,160.169,fixation
254.0,416.0,19,151,160210,160361,0.151,160.21,160.361,fixation
265.0,421.0,13,100,160377,160477,0.1,160.377,160.477,fixation
95.0,406.0,12,91,160569,160660,0.091,160.569,160.66,fixation
131.0,419.0,31,250,160677,160927,0.25,160.677,160.927,fixation
193.0,423.0,25,200,160960,161160,0.2,160.96,161.16,fixation
1035.0,414.0,14,109,161535,161644,0.109,161.535,161.644,fixation
1030.0,395.0,12,92,161685,161777,0.092,161.685,161.777,fixation
972.0,393.0,19,150,161802,161952,0.15,161.802,161.952,fixation
134.0,505.0,47,383,162194,162577,0.383,162.194,162.577,fixation
86.0,507.0,15,117,162760,162877,0.117,162.76,162.877,fixation
266.0,741.0,26,209,162935,163144,0.209,162.935,163.144,fixation
442.0,787.0,8,59,163268,163327,0.059,163.268,163.327,fixation
427.0,755.0,27,217,163343,163560,0.217,163.343,163.56,fixation
328.0,756.0,21,167,163593,163760,0.167,163.593,163.76,fixation
320.0,766.0,13,100,163785,163885,0.1,163.785,163.885,fixation
294.0,764.0,19,150,163910,164060,0.15,163.91,164.06,fixation
102.0,747.0,13,100,164102,164202,0.1,164.102,164.202,fixation
122.0,770.0,8,58,164227,164285,0.058,164.227,164.285,fixation
187.0,772.0,32,258,164310,164568,0.258,164.31,164.568,fixation
144.0,770.0,27,217,164593,164810,0.217,164.593,164.81,fixation
193.0,785.0,31,250,164835,165085,0.25,164.835,165.085,fixation
239.0,788.0,25,200,165143,165343,0.2,165.143,165.343,fixation
155.0,797.0,29,234,165368,165602,0.234,165.368,165.602,fixation
136.0,779.0,35,283,165627,165910,0.283,165.627,165.91,fixation
183.0,796.0,14,109,166043,166152,0.109,166.043,166.152,fixation
245.0,793.0,25,200,166218,166418,0.2,166.218,166.418,fixation
312.0,868.0,22,175,166460,166635,0.175,166.46,166.635,fixation
176.0,842.0,42,342,166676,167018,0.342,166.676,167.018,fixation
203.0,879.0,39,317,167051,167368,0.317,167.051,167.368,fixation
330.0,872.0,12,91,167435,167526,0.091,167.435,167.526,fixation
488.0,875.0,33,266,167835,168101,0.266,167.835,168.101,fixation
535.0,869.0,14,109,168126,168235,0.109,168.126,168.235,fixation
366.0,889.0,11,84,168276,168360,0.084,168.276,168.36,fixation
371.0,888.0,8,58,168435,168493,0.058,168.435,168.493,fixation
166.0,869.0,47,383,168585,168968,0.383,168.585,168.968,fixation
274.0,875.0,32,258,169001,169259,0.258,169.001,169.259,fixation
231.0,871.0,42,341,169285,169626,0.341,169.285,169.626,fixation
275.0,878.0,32,258,169643,169901,0.258,169.643,169.901,fixation
308.0,874.0,33,267,169926,170193,0.267,169.926,170.193,fixation
223.0,877.0,9,67,170234,170301,0.067,170.234,170.301,fixation
224.0,875.0,30,241,170343,170584,0.241,170.343,170.584,fixation
272.0,887.0,22,175,170693,170868,0.175,170.693,170.868,fixation
141.0,890.0,25,200,171051,171251,0.2,171.051,171.251,fixation
352.0,897.0,13,100,171409,171509,0.1,171.409,171.509,fixation
319.0,883.0,10,75,171551,171626,0.075,171.551,171.626,fixation
128.0,849.0,29,233,172068,172301,0.233,172.068,172.301,fixation
255.0,885.0,52,425,172376,172801,0.425,172.376,172.801,fixation
314.0,894.0,10,75,172934,173009,0.075,172.934,173.009,fixation
311.0,898.0,9,66,173076,173142,0.066,173.076,173.142,fixation
305.0,886.0,22,175,173251,173426,0.175,173.251,173.426,fixation
132.0,849.0,30,241,173526,173767,0.241,173.526,173.767,fixation
308.0,854.0,17,133,173809,173942,0.133,173.809,173.942,fixation
251.0,779.0,13,100,173976,174076,0.1,173.976,174.076,fixation
146.0,761.0,24,191,174251,174442,0.191,174.251,174.442,fixation
98.0,767.0,42,342,174467,174809,0.342,174.467,174.809,fixation
282.0,882.0,45,366,174901,175267,0.366,174.901,175.267,fixation
245.0,892.0,34,275,175284,175559,0.275,175.284,175.559,fixation
172.0,877.0,48,391,175609,176000,0.391,175.609,176.0,fixation
332.0,871.0,27,217,176042,176259,0.217,176.042,176.259,fixation
399.0,861.0,28,225,176292,176517,0.225,176.292,176.517,fixation
171.0,899.0,61,500,176550,177050,0.5,176.55,177.05,fixation
144.0,901.0,23,184,177075,177259,0.184,177.075,177.259,fixation
171.0,886.0,40,325,177275,177600,0.325,177.275,177.6,fixation
274.0,884.0,30,242,177650,177892,0.242,177.65,177.892,fixation
127.0,876.0,8,58,177984,178042,0.058,177.984,178.042,fixation
135.0,872.0,18,141,178084,178225,0.141,178.084,178.225,fixation
297.0,879.0,34,275,178292,178567,0.275,178.292,178.567,fixation
304.0,898.0,111,916,178584,179500,0.916,178.584,179.5,fixation
310.0,809.0,22,175,179542,179717,0.175,179.542,179.717,fixation
256.0,896.0,8,58,179750,179808,0.058,179.75,179.808,fixation
217.0,882.0,46,375,179833,180208,0.375,179.833,180.208,fixation
221.0,769.0,33,266,180242,180508,0.266,180.242,180.508,fixation
172.0,782.0,68,558,180575,181133,0.558,180.575,181.133,fixation
254.0,859.0,45,366,181167,181533,0.366,181.167,181.533,fixation
181.0,776.0,37,300,181650,181950,0.3,181.65,181.95,fixation
223.0,792.0,31,250,182100,182350,0.25,182.1,182.35,fixation
243.0,843.0,31,249,182392,182641,0.249,182.392,182.641,fixation
355.0,857.0,16,125,182683,182808,0.125,182.683,182.808,fixation
342.0,862.0,44,358,182833,183191,0.358,182.833,183.191,fixation
297.0,868.0,11,83,183208,183291,0.083,183.208,183.291,fixation
108.0,859.0,34,275,183341,183616,0.275,183.341,183.616,fixation
85.0,851.0,17,134,183641,183775,0.134,183.641,183.775,fixation
93.0,890.0,18,141,183800,183941,0.141,183.8,183.941,fixation
188.0,885.0,32,258,183983,184241,0.258,183.983,184.241,fixation
306.0,892.0,26,208,184283,184491,0.208,184.283,184.491,fixation
312.0,892.0,18,142,184508,184650,0.142,184.508,184.65,fixation
322.0,893.0,53,434,184666,185100,0.434,184.666,185.1,fixation
167.0,914.0,24,192,185141,185333,0.192,185.141,185.333,fixation
155.0,901.0,46,375,185458,185833,0.375,185.458,185.833,fixation
52.0,885.0,21,166,185875,186041,0.166,185.875,186.041,fixation
101.0,892.0,26,208,186058,186266,0.208,186.058,186.266,fixation
269.0,879.0,25,200,186308,186508,0.2,186.308,186.508,fixation
364.0,885.0,31,250,186616,186866,0.25,186.616,186.866,fixation
294.0,881.0,16,125,186916,187041,0.125,186.916,187.041,fixation
115.0,856.0,30,242,187091,187333,0.242,187.091,187.333,fixation
59.0,854.0,22,175,187366,187541,0.175,187.366,187.541,fixation
183.0,852.0,34,275,187574,187849,0.275,187.574,187.849,fixation
153.0,764.0,11,84,187974,188058,0.084,187.974,188.058,fixation
122.0,784.0,28,225,188083,188308,0.225,188.083,188.308,fixation
195.0,769.0,29,233,188333,188566,0.233,188.333,188.566,fixation
324.0,770.0,26,208,188616,188824,0.208,188.616,188.824,fixation
457.0,771.0,11,83,188891,188974,0.083,188.891,188.974,fixation
1.0,743.0,14,109,189024,189133,0.109,189.024,189.133,fixation
76.0,757.0,23,183,189233,189416,0.183,189.233,189.416,fixation
224.0,795.0,27,217,189457,189674,0.217,189.457,189.674,fixation
320.0,773.0,38,308,189716,190024,0.308,189.716,190.024,fixation
262.0,768.0,17,134,190057,190191,0.134,190.057,190.191,fixation
178.0,762.0,33,267,190232,190499,0.267,190.232,190.499,fixation
177.0,788.0,11,83,190549,190632,0.083,190.549,190.632,fixation
184.0,788.0,19,150,190699,190849,0.15,190.699,190.849,fixation
226.0,782.0,21,167,190874,191041,0.167,190.874,191.041,fixation
429.0,763.0,32,258,191091,191349,0.258,191.091,191.349,fixation
346.0,763.0,20,159,191382,191541,0.159,191.382,191.541,fixation
500.0,766.0,25,200,191582,191782,0.2,191.582,191.782,fixation
273.0,866.0,22,175,191874,192049,0.175,191.874,192.049,fixation
338.0,879.0,27,216,192091,192307,0.216,192.091,192.307,fixation
298.0,879.0,8,58,192466,192524,0.058,192.466,192.524,fixation
598.0,762.0,33,267,192582,192849,0.267,192.582,192.849,fixation
659.0,763.0,22,175,192924,193099,0.175,192.924,193.099,fixation
800.0,759.0,25,200,193199,193399,0.2,193.199,193.399,fixation
743.0,761.0,26,208,193424,193632,0.208,193.424,193.632,fixation
637.0,760.0,46,383,193674,194057,0.383,193.674,194.057,fixation
369.0,754.0,18,142,194107,194249,0.142,194.107,194.249,fixation
371.0,768.0,10,75,194265,194340,0.075,194.265,194.34,fixation
147.0,764.0,41,333,194549,194882,0.333,194.549,194.882,fixation
146.0,775.0,14,108,194907,195015,0.108,194.907,195.015,fixation
158.0,365.0,9,66,195157,195223,0.066,195.157,195.223,fixation
180.0,375.0,8,59,195273,195332,0.059,195.273,195.332,fixation
153.0,362.0,11,83,195682,195765,0.083,195.682,195.765,fixation
156.0,359.0,13,100,195840,195940,0.1,195.84,195.94,fixation
215.0,380.0,11,84,196048,196132,0.084,196.048,196.132,fixation
153.0,373.0,36,292,196223,196515,0.292,196.223,196.515,fixation
150.0,368.0,13,100,196540,196640,0.1,196.54,196.64,fixation
164.0,362.0,50,408,196690,197098,0.408,196.69,197.098,fixation
123.0,117.0,10,75,197173,197248,0.075,197.173,197.248,fixation
215.0,129.0,24,200,197348,197548,0.2,197.348,197.548,fixation
196.0,95.0,11,84,197573,197657,0.084,197.573,197.657,fixation
146.0,92.0,9,66,197707,197773,0.066,197.707,197.773,fixation
241.0,89.0,11,83,197807,197890,0.083,197.807,197.89,fixation
259.0,114.0,11,83,197915,197998,0.083,197.915,197.998,fixation
184.0,408.0,11,83,198090,198173,0.083,198.09,198.173,fixation
191.0,375.0,23,183,198215,198398,0.183,198.215,198.398,fixation
293.0,377.0,11,84,198481,198565,0.084,198.481,198.565,fixation
286.0,353.0,8,59,198581,198640,0.059,198.581,198.64,fixation
421.0,365.0,37,300,198731,199031,0.3,198.731,199.031,fixation
562.0,354.0,13,100,199073,199173,0.1,199.073,199.173,fixation
237.0,346.0,22,175,199373,199548,0.175,199.373,199.548,fixation
246.0,351.0,13,100,199623,199723,0.1,199.623,199.723,fixation
117.0,347.0,21,167,199756,199923,0.167,199.756,199.923,fixation
157.0,344.0,12,91,199940,200031,0.091,199.94,200.031,fixation
282.0,335.0,13,100,200356,200456,0.1,200.356,200.456,fixation
450.0,344.0,10,75,200498,200573,0.075,200.498,200.573,fixation
515.0,352.0,13,100,200698,200798,0.1,200.698,200.798,fixation
540.0,397.0,18,141,200973,201114,0.141,200.973,201.114,fixation
385.0,407.0,11,83,201206,201289,0.083,201.206,201.289,fixation
477.0,400.0,28,225,201456,201681,0.225,201.456,201.681,fixation
692.0,387.0,14,108,201731,201839,0.108,201.731,201.839,fixation
697.0,395.0,11,83,201856,201939,0.083,201.856,201.939,fixation
647.0,400.0,8,59,201964,202023,0.059,201.964,202.023,fixation
642.0,391.0,17,133,202048,202181,0.133,202.048,202.181,fixation
712.0,391.0,31,250,202298,202548,0.25,202.298,202.548,fixation
749.0,388.0,19,150,202623,202773,0.15,202.623,202.773,fixation
687.0,396.0,11,83,202806,202889,0.083,202.806,202.889,fixation
688.0,390.0,23,184,202914,203098,0.184,202.914,203.098,fixation
808.0,389.0,30,242,203306,203548,0.242,203.306,203.548,fixation
789.0,393.0,19,150,203572,203722,0.15,203.572,203.722,fixation
866.0,403.0,40,325,203814,204139,0.325,203.814,204.139,fixation
824.0,392.0,47,383,204164,204547,0.383,204.164,204.547,fixation
874.0,401.0,35,283,204581,204864,0.283,204.581,204.864,fixation
1014.0,392.0,31,250,204906,205156,0.25,204.906,205.156,fixation
970.0,406.0,27,216,205181,205397,0.216,205.181,205.397,fixation
200.0,397.0,20,158,205481,205639,0.158,205.481,205.639,fixation
214.0,403.0,13,100,205656,205756,0.1,205.656,205.756,fixation
105.0,388.0,24,192,205797,205989,0.192,205.797,205.989,fixation
286.0,421.0,9,66,206206,206272,0.066,206.206,206.272,fixation
291.0,122.0,13,100,206547,206647,0.1,206.547,206.647,fixation
329.0,153.0,8,58,206872,206930,0.058,206.872,206.93,fixation
333.0,172.0,10,75,206947,207022,0.075,206.947,207.022,fixation
400.0,211.0,11,83,207314,207397,0.083,207.314,207.397,fixation
406.0,224.0,20,159,207480,207639,0.159,207.48,207.639,fixation
126.0,90.0,22,175,207689,207864,0.175,207.689,207.864,fixation
592.0,212.0,20,159,208230,208389,0.159,208.23,208.389,fixation
210.0,194.0,14,108,208614,208722,0.108,208.614,208.722,fixation
102.0,192.0,13,100,208814,208914,0.1,208.814,208.914,fixation
108.0,192.0,12,91,208939,209030,0.091,208.939,209.03,fixation
180.0,305.0,9,67,209155,209222,0.067,209.155,209.222,fixation
163.0,287.0,19,150,209322,209472,0.15,209.322,209.472,fixation
173.0,294.0,21,167,209547,209714,0.167,209.547,209.714,fixation
317.0,293.0,13,100,209922,210022,0.1,209.922,210.022,fixation
238.0,286.0,15,117,210263,210380,0.117,210.263,210.38,fixation
195.0,305.0,36,292,210405,210697,0.292,210.405,210.697,fixation
213.0,295.0,58,491,210747,211238,0.491,210.747,211.238,fixation
245.0,306.0,12,92,211313,211405,0.092,211.313,211.405,fixation
122.0,80.0,36,292,211538,211830,0.292,211.538,211.83,fixation
113.0,65.0,32,392,211913,212305,0.392,211.913,212.305,fixation
86.0,87.0,14,108,212380,212488,0.108,212.38,212.488,fixation
30.0,66.0,22,175,212610,212785,0.175,212.61,212.785,fixation
91.0,116.0,8,58,212977,213035,0.058,212.977,213.035,fixation
68.0,98.0,10,75,213193,213268,0.075,213.193,213.268,fixation
19.0,95.0,12,91,213327,213418,0.091,213.327,213.418,fixation
88.0,124.0,13,100,213702,213802,0.1,213.702,213.802,fixation
392.0,109.0,14,108,214010,214118,0.108,214.01,214.118,fixation
331.0,83.0,11,83,214243,214326,0.083,214.243,214.326,fixation
299.0,24.0,9,66,214860,214926,0.066,214.86,214.926,fixation
298.0,29.0,11,84,214951,215035,0.084,214.951,215.035,fixation
379.0,35.0,53,433,215085,215518,0.433,215.085,215.518,fixation
126.0,152.0,8,67,215568,215635,0.067,215.568,215.635,fixation
82.0,86.0,15,116,216168,216284,0.116,216.168,216.284,fixation
199.0,119.0,39,317,216318,216635,0.317,216.318,216.635,fixation
213.0,97.0,32,259,216659,216918,0.259,216.659,216.918,fixation
125.0,95.0,32,258,216993,217251,0.258,216.993,217.251,fixation
102.0,104.0,29,233,217301,217534,0.233,217.301,217.534,fixation
533.0,106.0,9,67,217959,218026,0.067,217.959,218.026,fixation
540.0,112.0,21,166,218043,218209,0.166,218.043,218.209,fixation
389.0,80.0,21,167,218276,218443,0.167,218.276,218.443,fixation
344.0,107.0,40,325,218518,218843,0.325,218.518,218.843,fixation
